model;Manufacturer;Year;Price;Transmission;mileage;fuelType;Tax;Mpg;engineSize;model_index;manufacturer_index;transmission_index;fuelType_index
Astra;Opel;2016.0;6990.0;Manual;21000.0;Petrol;125.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;6990.0;Manual;47000.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;6995.0;Manual;66745.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7000.0;Manual;63970.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7190.0;Manual;47641.0;Petrol;0.0;65.7;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;7195.0;Manual;82511.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7195.0;Manual;87960.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7240.0;Automatic;46528.0;Diesel;160.0;49.6;2.0;6.0;2.0;2.0;1.0
Astra;Opel;2016.0;7399.0;Manual;52996.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7477.0;Manual;55000.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7490.0;Manual;42000.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7490.0;Manual;46000.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7500.0;Manual;30000.0;Petrol;125.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;7500.0;Manual;37537.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7590.0;Manual;58483.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;7682.0;Manual;72317.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7699.0;Manual;38086.0;Petrol;125.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;7699.0;Manual;74495.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7700.0;Manual;61073.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7798.0;Manual;51405.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7912.0;Manual;40608.0;Petrol;125.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;7991.0;Manual;23671.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;7991.0;Manual;55203.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7995.0;Manual;33790.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7998.0;Manual;47117.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;7999.0;Manual;43983.0;Petrol;160.0;47.1;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8000.0;Manual;31998.0;Petrol;125.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8000.0;Manual;34587.0;Petrol;0.0;65.7;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8150.0;Manual;30800.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8195.0;Manual;64260.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8200.0;Manual;30261.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8243.0;Manual;52594.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8250.0;Manual;34781.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8280.0;Manual;42838.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8290.0;Manual;49328.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8298.0;Manual;28076.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8350.0;Manual;37486.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8400.0;Manual;30819.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8450.0;Manual;18808.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8450.0;Manual;24087.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8495.0;Manual;41130.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8495.0;Manual;46933.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8498.0;Manual;18245.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8498.0;Manual;18550.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8498.0;Manual;36723.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8498.0;Manual;40232.0;Diesel;0.0;74.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8498.0;Manual;45877.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8499.0;Manual;35036.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8499.0;Manual;38466.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8499.0;Manual;44162.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8499.0;Manual;53551.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8600.0;Manual;25213.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8692.0;Manual;40270.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8695.0;Manual;35000.0;Diesel;20.0;74.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8695.0;Manual;50862.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8698.0;Manual;24652.0;Petrol;0.0;65.7;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8698.0;Manual;27122.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8698.0;Manual;37535.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8720.0;Manual;22720.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8725.0;Manual;36111.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8728.0;Manual;29566.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8880.0;Manual;28750.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8882.0;Manual;30335.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8893.0;Manual;24654.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8895.0;Manual;30090.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8899.0;Manual;28788.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8899.0;Manual;48037.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8910.0;Manual;17311.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8919.0;Manual;35320.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8920.0;Manual;22653.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8971.0;Manual;32316.0;Petrol;0.0;65.7;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8990.0;Manual;9370.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8995.0;Automatic;17522.0;Petrol;240.0;38.2;1.6;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;8995.0;Automatic;47700.0;Diesel;125.0;61.4;1.6;6.0;2.0;2.0;1.0
Astra;Opel;2016.0;8995.0;Manual;33879.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8995.0;Manual;38659.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8997.0;Manual;38987.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8998.0;Manual;23245.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8998.0;Manual;31727.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8998.0;Manual;35341.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8998.0;Manual;36511.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8999.0;Manual;11563.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;8999.0;Manual;31000.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;8999.0;Manual;32891.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9000.0;Manual;17458.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9000.0;Manual;26964.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9000.0;Manual;30788.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9000.0;Manual;39981.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9040.0;Manual;30266.0;Diesel;0.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9050.0;Manual;15497.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9100.0;Manual;40884.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9200.0;Manual;22513.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9210.0;Manual;23788.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9220.0;Manual;19205.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9225.0;Automatic;36674.0;Diesel;30.0;62.8;1.6;6.0;2.0;2.0;1.0
Astra;Opel;2016.0;9237.0;Manual;13088.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9247.0;Manual;32510.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9250.0;Manual;19062.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9281.0;Manual;30475.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9290.0;Automatic;38000.0;Diesel;125.0;61.4;1.6;6.0;2.0;2.0;1.0
Astra;Opel;2016.0;9290.0;Manual;30419.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9295.0;Manual;35000.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9298.0;Manual;20827.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9298.0;Manual;22223.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9298.0;Manual;32045.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9298.0;Manual;37054.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9300.0;Manual;44036.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9345.0;Manual;12721.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9350.0;Manual;19891.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9399.0;Manual;22916.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9399.0;Semi-Auto;32600.0;Diesel;125.0;61.4;1.6;6.0;2.0;1.0;1.0
Astra;Opel;2016.0;9450.0;Manual;27547.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9482.0;Manual;25140.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9485.0;Semi-Auto;26000.0;Petrol;125.0;51.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;9491.0;Manual;29372.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9495.0;Automatic;28821.0;Petrol;125.0;51.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;9495.0;Manual;29123.0;Petrol;125.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9495.0;Semi-Auto;19983.0;Diesel;30.0;62.8;1.6;6.0;2.0;1.0;1.0
Astra;Opel;2016.0;9497.0;Manual;10693.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9498.0;Manual;14721.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9498.0;Manual;20205.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9498.0;Manual;22691.0;Diesel;0.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9498.0;Manual;30587.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9498.0;Manual;34415.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9500.0;Manual;33692.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9591.0;Semi-Auto;32248.0;Petrol;125.0;51.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;9595.0;Automatic;30765.0;Petrol;125.0;50.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;9647.0;Manual;16300.0;Diesel;30.0;67.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9698.0;Manual;16512.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9699.0;Manual;20541.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9750.0;Manual;17787.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9892.0;Manual;3419.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9945.0;Manual;16196.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9955.0;Manual;51460.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9960.0;Automatic;24160.0;Diesel;125.0;61.4;1.6;6.0;2.0;2.0;1.0
Astra;Opel;2016.0;9970.0;Automatic;17663.0;Petrol;125.0;50.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;9990.0;Manual;23132.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9990.0;Manual;40500.0;Petrol;125.0;50.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9995.0;Manual;28144.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9998.0;Manual;14014.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9998.0;Manual;15567.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9998.0;Manual;22133.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;9998.0;Manual;26105.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9998.0;Manual;29082.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9998.0;Manual;31354.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;9998.0;Semi-Auto;36463.0;Diesel;125.0;61.4;1.6;6.0;2.0;1.0;1.0
Astra;Opel;2016.0;9999.0;Automatic;41661.0;Diesel;125.0;61.4;1.6;6.0;2.0;2.0;1.0
Astra;Opel;2016.0;9999.0;Manual;29860.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10000.0;Automatic;20000.0;Petrol;125.0;50.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;10000.0;Manual;20082.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10000.0;Manual;21458.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10000.0;Manual;23126.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10001.0;Manual;27474.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10095.0;Semi-Auto;15490.0;Petrol;125.0;52.3;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;10100.0;Automatic;39954.0;Petrol;120.0;51.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;10217.0;Automatic;18220.0;Petrol;125.0;50.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;10298.0;Manual;23367.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10298.0;Semi-Auto;21245.0;Petrol;125.0;51.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;10298.0;Semi-Auto;25993.0;Petrol;125.0;51.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;10299.0;Automatic;15469.0;Diesel;30.0;62.8;1.6;6.0;2.0;2.0;1.0
Astra;Opel;2016.0;10320.0;Manual;25421.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10490.0;Manual;25034.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10490.0;Semi-Auto;34754.0;Diesel;125.0;61.4;1.6;6.0;2.0;1.0;1.0
Astra;Opel;2016.0;10491.0;Manual;14554.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10495.0;Manual;9468.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10495.0;Manual;30159.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10498.0;Manual;15989.0;Petrol;125.0;50.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10498.0;Manual;17830.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10499.0;Manual;10342.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10595.0;Manual;23900.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10798.0;Manual;32925.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10800.0;Manual;17617.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10869.0;Manual;17676.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10890.0;Manual;3987.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10995.0;Automatic;28000.0;Petrol;125.0;50.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;10995.0;Automatic;31205.0;Petrol;125.0;51.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;10995.0;Manual;12459.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10995.0;Manual;14739.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;10995.0;Manual;28000.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;10999.0;Semi-Auto;11129.0;Petrol;125.0;50.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;11000.0;Semi-Auto;23779.0;Diesel;125.0;61.4;1.6;6.0;2.0;1.0;1.0
Astra;Opel;2016.0;11200.0;Manual;21891.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2016.0;11260.0;Semi-Auto;14512.0;Petrol;125.0;51.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;11400.0;Automatic;13176.0;Petrol;125.0;50.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2016.0;11495.0;Manual;23148.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2016.0;11500.0;Semi-Auto;12623.0;Petrol;125.0;51.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2016.0;11500.0;Semi-Auto;23703.0;Petrol;125.0;51.4;1.4;6.0;2.0;1.0;0.0
Astra;Opel;2017.0;7000.0;Manual;83810.0;Diesel;150.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;7663.0;Manual;49930.0;Petrol;145.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;7940.0;Manual;54194.0;Diesel;145.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8190.0;Manual;32000.0;Petrol;150.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8250.0;Manual;48478.0;Petrol;145.0;62.8;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8261.0;Manual;54189.0;Diesel;145.0;78.5;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8291.0;Manual;56982.0;Diesel;145.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8399.0;Manual;44000.0;Diesel;0.0;83.1;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8400.0;Manual;64770.0;Petrol;145.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8430.0;Manual;37331.0;Diesel;20.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8490.0;Manual;35000.0;Petrol;145.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8491.0;Manual;44405.0;Petrol;145.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8497.0;Manual;23770.0;Petrol;160.0;47.1;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8499.0;Manual;21678.0;Diesel;0.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8499.0;Manual;45265.0;Diesel;145.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8499.0;Manual;51023.0;Diesel;145.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8695.0;Manual;23209.0;Petrol;150.0;62.8;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8699.0;Manual;21883.0;Petrol;145.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8700.0;Manual;15256.0;Petrol;145.0;62.8;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8730.0;Manual;26487.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8750.0;Manual;33405.0;Diesel;145.0;85.6;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8795.0;Manual;30736.0;Petrol;145.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8798.0;Manual;31618.0;Petrol;150.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8800.0;Manual;47792.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8989.0;Manual;28000.0;Petrol;145.0;62.8;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8995.0;Manual;21053.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8995.0;Manual;22269.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8995.0;Manual;37632.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8995.0;Manual;40037.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;8995.0;Manual;45914.0;Diesel;150.0;76.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8995.0;Manual;49332.0;Diesel;150.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;8998.0;Manual;42339.0;Diesel;145.0;74.3;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;9000.0;Automatic;41674.0;Petrol;145.0;51.4;1.4;6.0;2.0;2.0;0.0
Astra;Opel;2017.0;9000.0;Manual;38820.0;Diesel;150.0;72.4;1.6;6.0;2.0;0.0;1.0
Astra;Opel;2017.0;9000.0;Manual;41909.0;Petrol;150.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9220.0;Manual;23185.0;Petrol;145.0;52.3;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9269.0;Manual;22473.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9295.0;Manual;17855.0;Petrol;20.0;64.2;1.0;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9295.0;Manual;38259.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9298.0;Manual;31012.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9299.0;Manual;24805.0;Petrol;125.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9299.0;Manual;35082.0;Petrol;145.0;51.4;1.4;6.0;2.0;0.0;0.0
Astra;Opel;2017.0;9330.0;Manual;43132.0;Petrol;145.0;51.4;1.4;6.0;2.0;0.0;0.0
